year,month,day,wind_dir,sea_surface_temperature,wvht,water_level,time
2017,1,7,NA,8.322916666666668,1.2795833333333333,NA,2017-01-07
2017,1,8,NA,8.214583333333334,2.7435416666666668,NA,2017-01-08
2017,1,9,NA,8.097297297297297,1.4308108108108106,NA,2017-01-09
2017,1,10,NA,8.024444444444445,1.1168888888888888,NA,2017-01-10
2017,1,11,NA,7.991666666666667,2.9497916666666666,NA,2017-01-11
2017,1,12,NA,7.885416666666667,1.61125,NA,2017-01-12
2017,1,13,NA,7.726086956521739,1.8169565217391304,NA,2017-01-13
2017,1,14,NA,7.896296296296296,1.4533333333333334,NA,2017-01-14
2017,1,31,NA,7.5,0.48333333333333334,NA,2017-01-31
2017,2,1,NA,7.55,0.8162499999999999,NA,2017-02-01
2017,2,2,NA,7.585416666666666,1.2254166666666666,NA,2017-02-02
2017,2,3,NA,7.345833333333333,1.0308333333333333,NA,2017-02-03
2017,2,4,NA,7.187234042553191,1.246595744680851,NA,2017-02-04
2017,2,5,NA,7.127083333333333,1.3470833333333334,NA,2017-02-05
2017,2,6,NA,7.1,1.4593333333333334,NA,2017-02-06
2017,2,7,NA,7.0874999999999995,1.4606249999999998,NA,2017-02-07
2017,2,8,NA,6.989583333333334,2.8341666666666665,NA,2017-02-08
2017,2,9,NA,6.879166666666666,2.4345833333333333,NA,2017-02-09
2017,2,10,NA,6.99375,2.7618750000000003,NA,2017-02-10
2017,2,11,NA,6.585714285714285,1.1928571428571428,NA,2017-02-11
2017,2,12,NA,6.385416666666667,2.7022916666666665,NA,2017-02-12
2017,2,13,NA,6.519148936170213,4.254042553191489,NA,2017-02-13
2017,2,14,NA,6.404347826086957,3.087173913043478,NA,2017-02-14
2017,2,15,NA,6.110416666666667,1.7725,NA,2017-02-15
2017,2,16,NA,6.266666666666667,2.504375,NA,2017-02-16
2017,2,17,NA,6.146808510638298,1.8436170212765959,NA,2017-02-17
2017,2,18,NA,5.99375,1.1279166666666667,NA,2017-02-18
2017,2,19,NA,6.285416666666666,0.9689583333333334,NA,2017-02-19
2017,2,20,NA,6.3,1.0718750000000001,NA,2017-02-20
2017,2,21,NA,6.4125,1.1114583333333332,NA,2017-02-21
2017,2,22,NA,6.3319148936170215,0.9506382978723404,NA,2017-02-22
2017,2,23,NA,6.236170212765957,1.0897872340425532,NA,2017-02-23
2017,2,24,NA,6.13125,1.2758333333333334,NA,2017-02-24
2017,2,25,NA,6.20625,0.9960416666666667,NA,2017-02-25
2017,2,26,NA,6.1976744186046515,1.4741860465116279,NA,2017-02-26
2017,2,27,NA,6.147916666666666,1.3791666666666667,NA,2017-02-27
2017,2,28,NA,6.154166666666667,0.8785416666666667,NA,2017-02-28
2017,3,1,NA,6.035416666666666,1.06,NA,2017-03-01
2017,3,2,NA,5.991666666666667,2.0566666666666666,NA,2017-03-02
2017,3,3,NA,5.902083333333334,1.5954166666666667,NA,2017-03-03
2017,3,4,NA,5.781578947368421,1.9139473684210526,NA,2017-03-04
2017,3,5,NA,5.776923076923077,2.330769230769231,NA,2017-03-05
2017,3,6,NA,5.7375,1.2425,NA,2017-03-06
2017,3,7,NA,5.710416666666666,1.041875,NA,2017-03-07
2017,3,8,NA,5.827083333333333,1.64875,NA,2017-03-08
2017,3,9,NA,5.716666666666667,1.5764583333333333,NA,2017-03-09
2017,3,10,NA,5.677272727272728,1.035,NA,2017-03-10
2017,3,11,NA,5.560526315789474,1.9555263157894738,NA,2017-03-11
2017,3,12,NA,5.375,1.9621875,NA,2017-03-12
2017,3,13,NA,5.302564102564102,1.2338461538461538,NA,2017-03-13
2017,3,14,NA,5.366666666666667,2.2573333333333334,NA,2017-03-14
2017,3,15,NA,5.441666666666666,4.2725,NA,2017-03-15
2017,3,16,NA,5.363829787234042,2.2693617021276595,NA,2017-03-16
2017,3,17,NA,5.254166666666666,1.2195833333333332,NA,2017-03-17
2017,3,18,NA,5.345833333333333,0.7252083333333333,NA,2017-03-18
2017,3,19,NA,5.302083333333333,1.8554166666666667,NA,2017-03-19
2017,3,20,NA,5.512765957446808,3.4691489361702126,NA,2017-03-20
2017,3,21,NA,5.685416666666667,1.6547916666666667,NA,2017-03-21
2017,3,22,NA,5.570833333333333,1.80125,NA,2017-03-22
2017,3,23,NA,5.186046511627907,1.8676744186046512,NA,2017-03-23
2017,3,24,NA,5.038297872340426,1.123191489361702,NA,2017-03-24
2017,3,25,NA,4.682978723404255,0.8927659574468085,NA,2017-03-25
2017,3,26,NA,4.995744680851064,0.9802127659574468,NA,2017-03-26
2017,3,27,NA,5.208510638297873,1.3919148936170214,NA,2017-03-27
2017,3,28,NA,5.225,1.4166666666666667,NA,2017-03-28
2017,3,29,NA,4.852083333333333,1.181875,NA,2017-03-29
2017,3,30,NA,4.395833333333333,1.3504166666666666,NA,2017-03-30
2017,3,31,NA,4.35,0.8947916666666667,NA,2017-03-31
2017,4,1,NA,4.3,2.9580434782608696,NA,2017-04-01
2017,4,2,NA,4.772916666666667,2.8083333333333336,NA,2017-04-02
2017,4,3,NA,4.895833333333333,1.6564583333333334,NA,2017-04-03
2017,4,4,NA,4.485416666666667,2.0141666666666667,NA,2017-04-04
2017,4,5,NA,4.560416666666667,2.7399999999999998,NA,2017-04-05
2017,4,6,NA,4.48936170212766,2.0306382978723403,NA,2017-04-06
2017,4,7,NA,4.46875,2.34125,NA,2017-04-07
2017,4,8,NA,4.6375,1.7866666666666666,NA,2017-04-08
